user_id,month,category,total_expense,income,savings
9,2024-06-01,utilities,2948.08,41270.0,38321.92
9,2024-07-01,entertainment,1716.51,41270.0,39553.49
9,2024-07-01,food,944.24,41270.0,40325.76
9,2024-07-01,health,1245.04,41270.0,40024.96
9,2024-07-01,others,12298.55,41270.0,28971.45
9,2024-07-01,rent,479.64,41270.0,40790.36
9,2024-07-01,transport,10631.19,41270.0,30638.809999999998
9,2024-07-01,utilities,3922.25,41270.0,37347.75
9,2024-08-01,entertainment,3793.65,41270.0,37476.35
9,2024-08-01,food,497.54,41270.0,40772.46
9,2024-08-01,health,12458.34,41270.0,28811.66
9,2024-08-01,others,1807.81,41270.0,39462.19
9,2024-08-01,rent,10307.3,41270.0,30962.7
9,2024-08-01,transport,5377.0,41270.0,35893.0
9,2024-08-01,utilities,114.17,41270.0,41155.83
9,2024-09-01,entertainment,4764.44,41270.0,36505.56
9,2024-09-01,food,1652.19,41270.0,39617.81
9,2024-09-01,health,3284.63,41270.0,37985.37
9,2024-09-01,others,8985.83,41270.0,32284.17
9,2024-09-01,rent,6339.37,41270.0,34930.63
9,2024-09-01,transport,4281.51,41270.0,36988.49
9,2024-09-01,utilities,1175.82,41270.0,40094.18
9,2024-10-01,entertainment,6873.53,41270.0,34396.47
9,2024-10-01,food,3040.21,41270.0,38229.79
9,2024-10-01,health,4692.27,41270.0,36577.729999999996
9,2024-10-01,others,155.15,41270.0,41114.85
9,2024-10-01,rent,3340.28,41270.0,37929.72
9,2024-10-01,transport,6087.78,41270.0,35182.22
9,2024-10-01,utilities,6105.35,41270.0,35164.65
9,2024-11-01,entertainment,5027.61,41270.0,36242.39
9,2024-11-01,food,4000.59,41270.0,37269.41
9,2024-11-01,health,2786.97,41270.0,38483.03
9,2024-11-01,others,2406.4,41270.0,38863.6
9,2024-11-01,rent,2288.54,41270.0,38981.46
9,2024-11-01,transport,2682.31,41270.0,38587.69
9,2024-11-01,utilities,11050.96,41270.0,30219.04
9,2024-12-01,entertainment,3864.47,41270.0,37405.53
9,2024-12-01,food,73.46,41270.0,41196.54
9,2024-12-01,health,4838.79,41270.0,36431.21
9,2024-12-01,others,848.96,41270.0,40421.04
9,2024-12-01,rent,6365.2,41270.0,34904.8
9,2024-12-01,transport,1861.65,41270.0,39408.35
9,2024-12-01,utilities,12835.02,41270.0,28434.98
9,2025-01-01,entertainment,4416.13,41270.0,36853.87
9,2025-01-01,food,11979.5,41270.0,29290.5
9,2025-01-01,health,4148.85,41270.0,37121.15
9,2025-01-01,others,351.05,41270.0,40918.95
9,2025-01-01,rent,7800.84,41270.0,33469.16
9,2025-01-01,transport,10155.69,41270.0,31114.309999999998
9,2025-01-01,utilities,0.0,41270.0,41270.0
9,2025-02-01,entertainment,3902.9,41270.0,37367.1
9,2025-02-01,food,7391.92,41270.0,33878.08
9,2025-02-01,health,5854.77,41270.0,35415.229999999996
9,2025-02-01,others,330.94,41270.0,40939.06
9,2025-02-01,rent,7338.58,41270.0,33931.42
9,2025-02-01,transport,5894.49,41270.0,35375.51
9,2025-02-01,utilities,8453.52,41270.0,32816.479999999996
9,2025-03-01,entertainment,14173.15,41270.0,27096.85
9,2025-03-01,food,1746.94,41270.0,39523.06
9,2025-03-01,health,2033.83,41270.0,39236.17
9,2025-03-01,others,2774.14,41270.0,38495.86
9,2025-03-01,rent,5778.2,41270.0,35491.8
9,2025-03-01,transport,6696.8,41270.0,34573.2
9,2025-03-01,utilities,4208.28,41270.0,37061.72
9,2025-04-01,entertainment,554.62,41270.0,40715.38
9,2025-04-01,food,5459.77,41270.0,35810.229999999996
9,2025-04-01,health,18771.74,41270.0,22498.26
9,2025-04-01,others,7965.71,41270.0,33304.29
9,2025-04-01,rent,19.23,41270.0,41250.77
9,2025-04-01,transport,4311.36,41270.0,36958.64
9,2025-04-01,utilities,10405.8,41270.0,30864.2
9,2025-05-01,entertainment,6902.72,41270.0,34367.28
9,2025-05-01,food,2490.65,41270.0,38779.35
9,2025-05-01,health,1961.47,41270.0,39308.53
9,2025-05-01,others,332.66,41270.0,40937.34
9,2025-05-01,rent,1029.47,41270.0,40240.53
9,2025-05-01,transport,8474.68,41270.0,32795.32
9,2025-05-01,utilities,14606.63,41270.0,26663.370000000003
9,2025-06-01,entertainment,1718.11,41270.0,39551.89
9,2025-06-01,food,1173.65,41270.0,40096.35
9,2025-06-01,health,21981.48,41270.0,19288.52
9,2025-06-01,others,4464.95,41270.0,36805.05
9,2025-06-01,rent,2535.55,41270.0,38734.45
9,2025-06-01,transport,1374.59,41270.0,39895.41
9,2025-06-01,utilities,498.57,41270.0,40771.43
9,2025-07-01,entertainment,6223.61,41270.0,35046.39
9,2025-07-01,food,1442.77,41270.0,39827.23
9,2025-07-01,health,14069.4,41270.0,27200.6
9,2025-07-01,others,8324.6,41270.0,32945.4
9,2025-07-01,rent,3692.86,41270.0,37577.14
9,2025-07-01,transport,3646.43,41270.0,37623.57
9,2025-07-01,utilities,5030.23,41270.0,36239.770000000004
9,2025-08-01,entertainment,4782.35,41270.0,36487.65
9,2025-08-01,food,1083.99,41270.0,40186.01
9,2025-08-01,health,4699.21,41270.0,36570.79
9,2025-08-01,others,1451.56,41270.0,39818.44
9,2025-08-01,rent,3350.84,41270.0,37919.16
9,2025-08-01,transport,2528.29,41270.0,38741.71
9,2025-08-01,utilities,6387.51,41270.0,34882.49
9,2025-09-01,entertainment,6080.12,41270.0,35189.88
9,2025-09-01,food,5414.74,41270.0,35855.26
9,2025-09-01,health,7527.17,41270.0,33742.83
9,2025-09-01,others,16742.7,41270.0,24527.3
9,2025-09-01,rent,3264.59,41270.0,38005.41
9,2025-09-01,transport,9056.12,41270.0,32213.879999999997
9,2025-09-01,utilities,980.0,41270.0,40290.0
9,2025-10-01,entertainment,12668.69,41270.0,28601.309999999998
9,2025-10-01,food,81.45,41270.0,41188.55
9,2025-10-01,health,1965.51,41270.0,39304.49
9,2025-10-01,others,8058.6,41270.0,33211.4
9,2025-10-01,rent,11.87,41270.0,41258.13
9,2025-10-01,transport,1648.76,41270.0,39621.24
9,2025-10-01,utilities,5561.71,41270.0,35708.29
10,2022-11-01,entertainment,8443.08,80142.0,71698.92
10,2022-11-01,food,388.16,80142.0,79753.84
10,2022-11-01,health,40904.33,80142.0,39237.67
10,2022-11-01,others,7391.31,80142.0,72750.69
10,2022-11-01,rent,2421.75,80142.0,77720.25
10,2022-11-01,transport,1776.63,80142.0,78365.37
10,2022-11-01,utilities,1189.82,80142.0,78952.18
10,2022-12-01,entertainment,5324.84,80142.0,74817.16
10,2022-12-01,food,10531.18,80142.0,69610.82
10,2022-12-01,health,1093.52,80142.0,79048.48
10,2022-12-01,others,38488.36,80142.0,41653.64
10,2022-12-01,rent,2568.15,80142.0,77573.85
10,2022-12-01,transport,3059.54,80142.0,77082.46
10,2022-12-01,utilities,1086.64,80142.0,79055.36
10,2023-01-01,entertainment,3293.8,80142.0,76848.2
10,2023-01-01,food,2598.51,80142.0,77543.49
10,2023-01-01,health,10790.72,80142.0,69351.28
10,2023-01-01,others,6605.2,80142.0,73536.8
10,2023-01-01,rent,36031.71,80142.0,44110.29
10,2023-01-01,transport,14511.26,80142.0,65630.74
10,2023-01-01,utilities,7753.65,80142.0,72388.35
10,2023-02-01,entertainment,4004.06,80142.0,76137.94
10,2023-02-01,food,4643.2,80142.0,75498.8
10,2023-02-01,health,10229.49,80142.0,69912.51
10,2023-02-01,others,9290.23,80142.0,70851.77
10,2023-02-01,rent,2418.02,80142.0,77723.98
10,2023-02-01,transport,45735.83,80142.0,34406.17
10,2023-02-01,utilities,1400.6,80142.0,78741.4
10,2023-03-01,entertainment,27438.91,80142.0,52703.09
10,2023-03-01,food,15287.58,80142.0,64854.42
10,2023-03-01,health,16161.33,80142.0,63980.67
10,2023-03-01,others,8696.19,80142.0,71445.81
10,2023-03-01,rent,5253.09,80142.0,74888.91
10,2023-03-01,transport,3002.51,80142.0,77139.49
10,2023-03-01,utilities,9339.42,80142.0,70802.58
10,2023-04-01,entertainment,10420.82,80142.0,69721.18
10,2023-04-01,food,10267.28,80142.0,69874.72
10,2023-04-01,health,28623.52,80142.0,51518.479999999996
10,2023-04-01,others,25181.99,80142.0,54960.009999999995
10,2023-04-01,rent,182.16,80142.0,79959.84
10,2023-04-01,transport,2574.56,80142.0,77567.44
10,2023-04-01,utilities,5397.73,80142.0,74744.27
10,2023-05-01,entertainment,3182.7,80142.0,76959.3
10,2023-05-01,food,1895.0,80142.0,78247.0
10,2023-05-01,health,18673.14,80142.0,61468.86
10,2023-05-01,others,3754.49,80142.0,76387.51
10,2023-05-01,rent,3112.74,80142.0,77029.26
10,2023-05-01,transport,19017.51,80142.0,61124.490000000005
10,2023-05-01,utilities,16029.74,80142.0,64112.26
10,2023-06-01,entertainment,3889.26,80142.0,76252.74
10,2023-06-01,food,21291.73,80142.0,58850.270000000004
10,2023-06-01,health,27427.72,80142.0,52714.28
10,2023-06-01,others,5225.27,80142.0,74916.73
10,2023-06-01,rent,5925.13,80142.0,74216.87
10,2023-06-01,transport,4067.38,80142.0,76074.62
10,2023-06-01,utilities,2669.67,80142.0,77472.33
10,2023-07-01,entertainment,11151.5,80142.0,68990.5
10,2023-07-01,food,835.64,80142.0,79306.36
10,2023-07-01,health,7341.6,80142.0,72800.4
10,2023-07-01,others,20117.0,80142.0,60025.0
10,2023-07-01,rent,13979.62,80142.0,66162.38
10,2023-07-01,transport,3677.42,80142.0,76464.58
10,2023-07-01,utilities,4691.65,80142.0,75450.35
10,2023-08-01,entertainment,14027.07,80142.0,66114.93
10,2023-08-01,food,2278.39,80142.0,77863.61
10,2023-08-01,health,5259.39,80142.0,74882.61
10,2023-08-01,others,13741.09,80142.0,66400.91
10,2023-08-01,rent,1465.43,80142.0,78676.57
10,2023-08-01,transport,3313.72,80142.0,76828.28
10,2023-08-01,utilities,32528.76,80142.0,47613.240000000005
10,2023-09-01,entertainment,7777.77,80142.0,72364.23
10,2023-09-01,food,16436.36,80142.0,63705.64
10,2023-09-01,health,2792.08,80142.0,77349.92
10,2023-09-01,others,3112.99,80142.0,77029.01
10,2023-09-01,rent,18480.5,80142.0,61661.5
10,2023-09-01,transport,3514.84,80142.0,76627.16
10,2023-09-01,utilities,7536.72,80142.0,72605.28
10,2023-10-01,entertainment,15644.52,80142.0,64497.479999999996
10,2023-10-01,food,10486.35,80142.0,69655.65
10,2023-10-01,health,1915.57,80142.0,78226.43
10,2023-10-01,others,15137.88,80142.0,65004.12
10,2023-10-01,rent,1891.04,80142.0,78250.96
10,2023-10-01,transport,1370.21,80142.0,78771.79
10,2023-10-01,utilities,16418.79,80142.0,63723.21
10,2023-11-01,entertainment,4558.4,80142.0,75583.6
10,2023-11-01,food,1967.26,80142.0,78174.74
10,2023-11-01,health,4746.31,80142.0,75395.69
10,2023-11-01,others,23259.97,80142.0,56882.03
10,2023-11-01,rent,18664.63,80142.0,61477.369999999995
10,2023-11-01,transport,2541.07,80142.0,77600.93
10,2023-11-01,utilities,3965.4,80142.0,76176.6
10,2023-12-01,entertainment,3236.38,80142.0,76905.62
10,2023-12-01,food,17290.59,80142.0,62851.41
10,2023-12-01,health,4974.55,80142.0,75167.45
10,2023-12-01,others,13896.24,80142.0,66245.76
10,2023-12-01,rent,6607.77,80142.0,73534.23
10,2023-12-01,transport,19028.0,80142.0,61114.0
10,2023-12-01,utilities,1386.4,80142.0,78755.6
10,2024-01-01,entertainment,4662.29,80142.0,75479.71
10,2024-01-01,food,2807.28,80142.0,77334.72
10,2024-01-01,health,15354.96,80142.0,64787.04
10,2024-01-01,others,7083.83,80142.0,73058.17
10,2024-01-01,rent,886.5,80142.0,79255.5
10,2024-01-01,transport,23801.5,80142.0,56340.5
10,2024-01-01,utilities,10759.9,80142.0,69382.1
10,2024-02-01,entertainment,277.75,80142.0,79864.25
10,2024-02-01,food,3736.93,80142.0,76405.07
10,2024-02-01,health,4176.95,80142.0,75965.05
10,2024-02-01,others,54409.05,80142.0,25732.949999999997
10,2024-02-01,rent,7921.7,80142.0,72220.3
10,2024-02-01,transport,4515.16,80142.0,75626.84
10,2024-02-01,utilities,3674.94,80142.0,76467.06
10,2024-03-01,entertainment,1710.84,80142.0,78431.16
10,2024-03-01,food,4436.69,80142.0,75705.31
10,2024-03-01,health,5798.61,80142.0,74343.39
10,2024-03-01,others,10590.05,80142.0,69551.95
10,2024-03-01,rent,23258.37,80142.0,56883.630000000005
10,2024-03-01,transport,20174.01,80142.0,59967.990000000005
10,2024-03-01,utilities,10650.66,80142.0,69491.34
10,2024-04-01,entertainment,7774.48,80142.0,72367.52
10,2024-04-01,food,17762.7,80142.0,62379.3
10,2024-04-01,health,1406.01,80142.0,78735.99
10,2024-04-01,others,9985.85,80142.0,70156.15
10,2024-04-01,rent,26.55,80142.0,80115.45
10,2024-04-01,transport,24542.4,80142.0,55599.6
10,2024-04-01,utilities,10345.03,80142.0,69796.97
10,2024-05-01,entertainment,12003.92,80142.0,68138.08
10,2024-05-01,food,4048.39,80142.0,76093.61
10,2024-05-01,health,44732.63,80142.0,35409.37
10,2024-05-01,others,832.88,80142.0,79309.12
10,2024-05-01,rent,930.12,80142.0,79211.88
10,2024-05-01,transport,1623.7,80142.0,78518.3
10,2024-05-01,utilities,3945.08,80142.0,76196.92
10,2024-06-01,entertainment,7717.42,80142.0,72424.58
10,2024-06-01,food,1901.31,80142.0,78240.69
10,2024-06-01,health,7108.93,80142.0,73033.07
10,2024-06-01,others,99.54,80142.0,80042.46
10,2024-06-01,rent,22562.49,80142.0,57579.509999999995
10,2024-06-01,transport,14931.61,80142.0,65210.39
10,2024-06-01,utilities,16342.55,80142.0,63799.45
10,2024-07-01,entertainment,3992.6,80142.0,76149.4
10,2024-07-01,food,9626.78,80142.0,70515.22
10,2024-07-01,health,1288.59,80142.0,78853.41
10,2024-07-01,others,12604.51,80142.0,67537.49
10,2024-07-01,rent,1673.94,80142.0,78468.06
10,2024-07-01,transport,18302.4,80142.0,61839.6
10,2024-07-01,utilities,12076.7,80142.0,68065.3
10,2024-08-01,entertainment,10249.22,80142.0,69892.78
10,2024-08-01,food,1548.96,80142.0,78593.04
10,2024-08-01,health,7617.95,80142.0,72524.05
10,2024-08-01,others,16058.75,80142.0,64083.25
10,2024-08-01,rent,19580.82,80142.0,60561.18
10,2024-08-01,transport,10516.0,80142.0,69626.0
10,2024-08-01,utilities,0.0,80142.0,80142.0
10,2024-09-01,entertainment,7365.67,80142.0,72776.33
10,2024-09-01,food,589.92,80142.0,79552.08
10,2024-09-01,health,10878.33,80142.0,69263.67
10,2024-09-01,others,27379.27,80142.0,52762.729999999996
10,2024-09-01,rent,5110.75,80142.0,75031.25
10,2024-09-01,transport,6682.08,80142.0,73459.92
10,2024-09-01,utilities,1711.75,80142.0,78430.25
10,2024-10-01,entertainment,14299.24,80142.0,65842.76
10,2024-10-01,food,3003.63,80142.0,77138.37
10,2024-10-01,health,16891.26,80142.0,63250.740000000005
10,2024-10-01,others,6935.83,80142.0,73206.17
10,2024-10-01,rent,2775.26,80142.0,77366.74
10,2024-10-01,transport,852.51,80142.0,79289.49
10,2024-10-01,utilities,13857.99,80142.0,66284.01
10,2024-11-01,entertainment,6516.0,80142.0,73626.0
10,2024-11-01,food,4754.71,80142.0,75387.29
10,2024-11-01,health,21668.2,80142.0,58473.8
10,2024-11-01,others,5281.34,80142.0,74860.66
10,2024-11-01,rent,9103.98,80142.0,71038.02
10,2024-11-01,transport,18658.15,80142.0,61483.85
10,2024-11-01,utilities,7441.87,80142.0,72700.13
10,2024-12-01,entertainment,23867.28,80142.0,56274.72
10,2024-12-01,food,19744.67,80142.0,60397.33
10,2024-12-01,health,775.92,80142.0,79366.08
10,2024-12-01,others,3959.72,80142.0,76182.28
10,2024-12-01,rent,15648.6,80142.0,64493.4
10,2024-12-01,transport,2692.11,80142.0,77449.89
10,2024-12-01,utilities,591.16,80142.0,79550.84
10,2025-01-01,entertainment,2914.62,80142.0,77227.38
10,2025-01-01,food,28664.67,80142.0,51477.33
10,2025-01-01,health,949.85,80142.0,79192.15
10,2025-01-01,others,7206.6,80142.0,72935.4
10,2025-01-01,rent,6434.42,80142.0,73707.58
10,2025-01-01,transport,6693.1,80142.0,73448.9
10,2025-01-01,utilities,7188.85,80142.0,72953.15
10,2025-02-01,entertainment,19511.68,80142.0,60630.32
10,2025-02-01,food,1947.21,80142.0,78194.79
10,2025-02-01,health,4531.07,80142.0,75610.93
10,2025-02-01,others,28158.83,80142.0,51983.17
10,2025-02-01,rent,3464.63,80142.0,76677.37
10,2025-02-01,transport,1416.58,80142.0,78725.42
10,2025-02-01,utilities,6585.27,80142.0,73556.73
10,2025-03-01,entertainment,22898.04,80142.0,57243.96
10,2025-03-01,food,17028.28,80142.0,63113.72
10,2025-03-01,health,1573.85,80142.0,78568.15
10,2025-03-01,others,1121.78,80142.0,79020.22
10,2025-03-01,rent,32090.06,80142.0,48051.94
10,2025-03-01,transport,2028.89,80142.0,78113.11
10,2025-03-01,utilities,261.52,80142.0,79880.48
10,2025-04-01,entertainment,1193.44,80142.0,78948.56
10,2025-04-01,food,30222.09,80142.0,49919.91
10,2025-04-01,health,28696.59,80142.0,51445.41
10,2025-04-01,others,939.83,80142.0,79202.17
10,2025-04-01,rent,5488.76,80142.0,74653.24
10,2025-04-01,transport,1571.51,80142.0,78570.49
10,2025-04-01,utilities,1902.71,80142.0,78239.29
10,2025-05-01,entertainment,10322.03,80142.0,69819.97
10,2025-05-01,food,20367.73,80142.0,59774.270000000004
10,2025-05-01,health,4411.49,80142.0,75730.51
10,2025-05-01,others,16828.64,80142.0,63313.36
10,2025-05-01,rent,2544.2,80142.0,77597.8
10,2025-05-01,transport,552.58,80142.0,79589.42
10,2025-05-01,utilities,6994.91,80142.0,73147.09
10,2025-06-01,entertainment,543.06,80142.0,79598.94
10,2025-06-01,food,6672.26,80142.0,73469.74
10,2025-06-01,health,3082.54,80142.0,77059.46
10,2025-06-01,others,4956.35,80142.0,75185.65
10,2025-06-01,rent,1186.32,80142.0,78955.68
10,2025-06-01,transport,31022.04,80142.0,49119.96
10,2025-06-01,utilities,17985.48,80142.0,62156.520000000004
10,2025-07-01,entertainment,8743.95,80142.0,71398.05
10,2025-07-01,food,5872.89,80142.0,74269.11
10,2025-07-01,health,4799.94,80142.0,75342.06
10,2025-07-01,others,10977.68,80142.0,69164.32
10,2025-07-01,rent,8784.47,80142.0,71357.53
10,2025-07-01,transport,16449.9,80142.0,63692.1
10,2025-07-01,utilities,7323.38,80142.0,72818.62
10,2025-08-01,entertainment,14803.52,80142.0,65338.479999999996
10,2025-08-01,food,414.45,80142.0,79727.55
10,2025-08-01,health,19303.86,80142.0,60838.14
10,2025-08-01,others,14090.57,80142.0,66051.43
10,2025-08-01,rent,2040.14,80142.0,78101.86
10,2025-08-01,transport,572.25,80142.0,79569.75
10,2025-08-01,utilities,1357.37,80142.0,78784.63
10,2025-09-01,entertainment,11278.82,80142.0,68863.18
10,2025-09-01,food,820.17,80142.0,79321.83
10,2025-09-01,health,23647.14,80142.0,56494.86
10,2025-09-01,others,2126.85,80142.0,78015.15
10,2025-09-01,rent,2893.58,80142.0,77248.42
10,2025-09-01,transport,21384.19,80142.0,58757.81
10,2025-09-01,utilities,8901.84,80142.0,71240.16
10,2025-10-01,entertainment,7749.51,80142.0,72392.49
10,2025-10-01,food,4201.26,80142.0,75940.74
10,2025-10-01,health,11015.48,80142.0,69126.52
10,2025-10-01,others,4304.9,80142.0,75837.1
10,2025-10-01,rent,30239.8,80142.0,49902.2
10,2025-10-01,transport,3853.12,80142.0,76288.88
10,2025-10-01,utilities,269.56,80142.0,79872.44
11,2022-11-01,entertainment,21820.1,101470.0,79649.9
11,2022-11-01,food,2525.63,101470.0,98944.37
11,2022-11-01,health,3433.18,101470.0,98036.82
11,2022-11-01,others,634.84,101470.0,100835.16
11,2022-11-01,rent,3932.54,101470.0,97537.46
11,2022-11-01,transport,16274.0,101470.0,85196.0
11,2022-11-01,utilities,9930.09,101470.0,91539.91
11,2022-12-01,entertainment,9726.73,101470.0,91743.27
11,2022-12-01,food,2101.02,101470.0,99368.98
11,2022-12-01,health,1391.04,101470.0,100078.96
11,2022-12-01,others,16818.24,101470.0,84651.76
11,2022-12-01,rent,1841.65,101470.0,99628.35
11,2022-12-01,transport,20854.59,101470.0,80615.41
11,2022-12-01,utilities,10275.47,101470.0,91194.53
11,2023-01-01,entertainment,391.01,101470.0,101078.99
11,2023-01-01,food,8093.64,101470.0,93376.36
11,2023-01-01,health,8342.43,101470.0,93127.57
11,2023-01-01,others,4637.11,101470.0,96832.89
11,2023-01-01,rent,12822.13,101470.0,88647.87
11,2023-01-01,transport,4592.61,101470.0,96877.39
11,2023-01-01,utilities,18759.87,101470.0,82710.13
11,2023-02-01,entertainment,6259.01,101470.0,95210.99
11,2023-02-01,food,559.96,101470.0,100910.04
11,2023-02-01,health,7805.16,101470.0,93664.84
11,2023-02-01,others,16311.13,101470.0,85158.87
11,2023-02-01,rent,3563.1,101470.0,97906.9
11,2023-02-01,transport,35836.72,101470.0,65633.28
11,2023-02-01,utilities,1410.41,101470.0,100059.59
11,2023-03-01,entertainment,15097.81,101470.0,86372.19
11,2023-03-01,food,1548.97,101470.0,99921.03
11,2023-03-01,health,4262.75,101470.0,97207.25
11,2023-03-01,others,3669.68,101470.0,97800.32
11,2023-03-01,rent,21822.01,101470.0,79647.99
11,2023-03-01,transport,4317.27,101470.0,97152.73
11,2023-03-01,utilities,14270.46,101470.0,87199.54000000001
11,2023-04-01,entertainment,5288.22,101470.0,96181.78
11,2023-04-01,food,7260.24,101470.0,94209.76
11,2023-04-01,health,18306.17,101470.0,83163.83
11,2023-04-01,others,554.67,101470.0,100915.33
11,2023-04-01,rent,36815.1,101470.0,64654.9
11,2023-04-01,transport,1158.57,101470.0,100311.43
11,2023-04-01,utilities,1594.03,101470.0,99875.97
11,2023-05-01,entertainment,8874.92,101470.0,92595.08
11,2023-05-01,food,2859.02,101470.0,98610.98
11,2023-05-01,health,11751.83,101470.0,89718.17
11,2023-05-01,others,6129.08,101470.0,95340.92
11,2023-05-01,rent,15184.91,101470.0,86285.09
11,2023-05-01,transport,15071.38,101470.0,86398.62
11,2023-05-01,utilities,113.41,101470.0,101356.59
11,2023-06-01,entertainment,10644.29,101470.0,90825.70999999999
11,2023-06-01,food,1266.29,101470.0,100203.71
11,2023-06-01,health,1603.95,101470.0,99866.05
11,2023-06-01,others,23546.35,101470.0,77923.65
11,2023-06-01,rent,10771.13,101470.0,90698.87
11,2023-06-01,transport,1472.79,101470.0,99997.21
11,2023-06-01,utilities,11627.77,101470.0,89842.23
11,2023-07-01,entertainment,11407.95,101470.0,90062.05
11,2023-07-01,food,2193.13,101470.0,99276.87
11,2023-07-01,health,4273.28,101470.0,97196.72
11,2023-07-01,others,13409.42,101470.0,88060.58
11,2023-07-01,rent,6765.3,101470.0,94704.7
11,2023-07-01,transport,8362.57,101470.0,93107.43
11,2023-07-01,utilities,9715.04,101470.0,91754.95999999999
11,2023-08-01,entertainment,6691.56,101470.0,94778.44
11,2023-08-01,food,740.1,101470.0,100729.9
11,2023-08-01,health,14040.25,101470.0,87429.75
11,2023-08-01,others,2806.41,101470.0,98663.59
11,2023-08-01,rent,316.75,101470.0,101153.25
11,2023-08-01,transport,132.05,101470.0,101337.95
11,2023-08-01,utilities,20235.25,101470.0,81234.75
11,2023-09-01,entertainment,3956.45,101470.0,97513.55
11,2023-09-01,food,29301.28,101470.0,72168.72
11,2023-09-01,health,9871.44,101470.0,91598.56
11,2023-09-01,others,2844.56,101470.0,98625.44
11,2023-09-01,rent,2792.23,101470.0,98677.77
11,2023-09-01,transport,2666.77,101470.0,98803.23
11,2023-09-01,utilities,348.89,101470.0,101121.11
11,2023-10-01,entertainment,6957.65,101470.0,94512.35
11,2023-10-01,food,28665.97,101470.0,72804.03
11,2023-10-01,health,222.21,101470.0,101247.79
11,2023-10-01,others,6937.74,101470.0,94532.26
11,2023-10-01,rent,3105.74,101470.0,98364.26
11,2023-10-01,transport,1615.78,101470.0,99854.22
11,2023-10-01,utilities,1562.56,101470.0,99907.44
11,2023-11-01,entertainment,425.69,101470.0,101044.31
11,2023-11-01,food,9560.29,101470.0,91909.70999999999
11,2023-11-01,health,10372.87,101470.0,91097.13
11,2023-11-01,others,20417.12,101470.0,81052.88
11,2023-11-01,rent,9489.38,101470.0,91980.62
11,2023-11-01,transport,2565.87,101470.0,98904.13
11,2023-11-01,utilities,4235.08,101470.0,97234.92
11,2023-12-01,entertainment,175.95,101470.0,101294.05
11,2023-12-01,food,3803.67,101470.0,97666.33
11,2023-12-01,health,19631.62,101470.0,81838.38
11,2023-12-01,others,29769.36,101470.0,71700.64
11,2023-12-01,rent,574.56,101470.0,100895.44
11,2023-12-01,transport,1157.75,101470.0,100312.25
11,2023-12-01,utilities,2.95,101470.0,101467.05
11,2024-01-01,entertainment,1887.7,101470.0,99582.3
11,2024-01-01,food,1255.23,101470.0,100214.77
11,2024-01-01,health,6168.08,101470.0,95301.92
11,2024-01-01,others,3719.96,101470.0,97750.04
11,2024-01-01,rent,9689.9,101470.0,91780.1
11,2024-01-01,transport,9062.61,101470.0,92407.39
11,2024-01-01,utilities,23026.94,101470.0,78443.06
11,2024-02-01,entertainment,5416.21,101470.0,96053.79
11,2024-02-01,food,4513.0,101470.0,96957.0
11,2024-02-01,health,16867.57,101470.0,84602.43
11,2024-02-01,others,8190.33,101470.0,93279.67
11,2024-02-01,rent,12671.94,101470.0,88798.06
11,2024-02-01,transport,12935.42,101470.0,88534.58
11,2024-02-01,utilities,13838.84,101470.0,87631.16
11,2024-03-01,entertainment,317.24,101470.0,101152.76
11,2024-03-01,food,16497.79,101470.0,84972.20999999999
11,2024-03-01,health,0.0,101470.0,101470.0
11,2024-03-01,others,6645.51,101470.0,94824.49
11,2024-03-01,rent,5485.59,101470.0,95984.41
11,2024-03-01,transport,1611.7,101470.0,99858.3
11,2024-03-01,utilities,31416.66,101470.0,70053.34
11,2024-04-01,entertainment,1651.09,101470.0,99818.91
11,2024-04-01,food,3075.28,101470.0,98394.72
11,2024-04-01,health,22982.58,101470.0,78487.42
11,2024-04-01,others,8769.46,101470.0,92700.54000000001
11,2024-04-01,rent,879.89,101470.0,100590.11
11,2024-04-01,transport,7704.93,101470.0,93765.07
11,2024-04-01,utilities,9124.5,101470.0,92345.5
11,2024-05-01,entertainment,3341.72,101470.0,98128.28
11,2024-05-01,food,9226.44,101470.0,92243.56
11,2024-05-01,health,22740.18,101470.0,78729.82
11,2024-05-01,others,5910.25,101470.0,95559.75
11,2024-05-01,rent,8052.89,101470.0,93417.11
11,2024-05-01,transport,14426.04,101470.0,87043.95999999999
11,2024-05-01,utilities,1617.84,101470.0,99852.16
11,2024-06-01,entertainment,1457.73,101470.0,100012.27
11,2024-06-01,food,27623.08,101470.0,73846.92
11,2024-06-01,health,3514.06,101470.0,97955.94
11,2024-06-01,others,486.21,101470.0,100983.79
11,2024-06-01,rent,2411.2,101470.0,99058.8
11,2024-06-01,transport,15255.39,101470.0,86214.61
11,2024-06-01,utilities,14955.79,101470.0,86514.20999999999
11,2024-07-01,entertainment,6859.4,101470.0,94610.6
11,2024-07-01,food,2018.42,101470.0,99451.58
11,2024-07-01,health,24585.55,101470.0,76884.45
11,2024-07-01,others,25397.89,101470.0,76072.11
11,2024-07-01,rent,1204.89,101470.0,100265.11
11,2024-07-01,transport,1557.27,101470.0,99912.73
11,2024-07-01,utilities,700.33,101470.0,100769.67
11,2024-08-01,entertainment,7853.94,101470.0,93616.06
11,2024-08-01,food,2836.81,101470.0,98633.19
11,2024-08-01,health,2558.35,101470.0,98911.65
11,2024-08-01,others,5142.08,101470.0,96327.92
